X,Y,AddSystem,UTAddPtID,FullAdd,AddNum,AddNumSuff,PrefixDir,StreetName,StreetType,SuffixDir,LandmarkNa,Building,UnitType,UnitID,City,ZipCode,CountyID,State,PtLocation,PtType,Structure,ParcelID,AddSource,LoadDate
-111.710357973213974,40.260011735900441,PROVO,PROVO | 2914 W 1930 N,2914 W 1930 N,2914,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.710716902507997,40.259755470242453,PROVO,PROVO | 2939 W 1930 N,2939 W 1930 N,2939,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.709658435347379,40.259757371551423,PROVO,PROVO | 2883 W 1930 N,2883 W 1930 N,2883,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.712896200328501,40.259744046969722,PROVO,PROVO | 3047 W 1930 N,3047 W 1930 N,3047,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760011,UTAH COUNTY,2013/06/19
-111.710691548204281,40.260007165104675,PROVO,PROVO | 2936 W 1930 N,2936 W 1930 N,2936,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.712590349129172,40.259756922123273,PROVO,PROVO | 3033 W 1930 N,3033 W 1930 N,3033,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760012,UTAH COUNTY,2013/06/19
-111.709372403719499,40.260001565109093,PROVO,PROVO | 2866 W 1930 N,2866 W 1930 N,2866,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.674493119535967,40.222427101171988,PROVO,PROVO | 855 S 950 W,855 S 950 W,855,,S,950,,W,,,,,PROVO,84601,49049,UT,,,,210450002,UTAH COUNTY,2013/06/19
-111.710012982396179,40.259756728275626,PROVO,PROVO | 2905 W 1930 N,2905 W 1930 N,2905,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.717328861235259,40.217824614843458,PROVO,PROVO | 1185 S ALPINE AIRWAY DR,1185 S ALPINE AIRWAY DR,1185,,S,ALPINE AIRWAY,DR,,,,,,PROVO,84601,49049,UT,,,,210320005,UTAH COUNTY,2013/06/19
-111.703843618946536,40.233194625930786,PROVO,PROVO | 66 S 2530 W,66 S 2530 W,66,,S,2530,,W,,,,,PROVO,84601,49049,UT,,,,467230001,UTAH COUNTY,2013/06/19
-111.713712532657709,40.259976859983382,PROVO,PROVO | 3084 W 1930 N,3084 W 1930 N,3084,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760015,UTAH COUNTY,2013/06/19
-111.713888777703602,40.259705224125497,PROVO,PROVO | 3089 W 1930 N,3089 W 1930 N,3089,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760008,UTAH COUNTY,2013/06/19
-111.713534694167294,40.259738760294582,PROVO,PROVO | 3077 W 1930 N,3077 W 1930 N,3077,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760009,UTAH COUNTY,2013/06/19
-111.714151749175969,40.259696484170583,PROVO,PROVO | 3103 W 1930 N,3103 W 1930 N,3103,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760007,UTAH COUNTY,2013/06/19
-111.713207410440376,40.259759967678775,PROVO,PROVO | 3059 W 1930 N,3059 W 1930 N,3059,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,454760010,UTAH COUNTY,2013/06/19
-111.711321690265109,40.259754366873565,PROVO,PROVO | 1967 W 1930 N,1967 W 1930 N,1967,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.711639699660765,40.259745834851557,PROVO,PROVO | 2981 W 1930 N,2981 W 1930 N,2981,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.711947360189058,40.259737275533979,PROVO,PROVO | 2977 W 1930 N,2977 W 1930 N,2977,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.711609216378136,40.260001525532552,PROVO,PROVO | 2982 W 1930 N,2982 W 1930 N,2982,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.71230788083281,40.259992271873564,PROVO,PROVO | 3024 W 1930 N,3024 W 1930 N,3024,,W,1930,,N,,,,,PROVO,84601,49049,UT,,,,190460110,UTAH COUNTY,2013/06/19
-111.640534192204711,40.282565921371209,PROVO,PROVO | 3663 N LITTLE ROCK LN,3663 N LITTLE ROCK LN,3663,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030009,UTAH COUNTY,2013/06/19
-111.641326908013994,40.28172808275454,PROVO,PROVO | 3636 N LITTLE ROCK DR,3636 N LITTLE ROCK DR,3636,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030022,UTAH COUNTY,2013/06/19
-111.645173111316851,40.238598183021296,PROVO,PROVO | 367 N 690 S,367 N 690 S,367,,N,690,,S,,,,,PROVO,84606,49049,UT,,,,460670014,UTAH COUNTY,2013/06/19
-111.63914403663702,40.283860042213924,PROVO,PROVO | 3845 N LITTLE ROCK LN,3845 N LITTLE ROCK LN,3845,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030002,UTAH COUNTY,2013/06/19
-111.642702310499672,40.280586814581817,PROVO,PROVO | 3599 N LITTLE ROCK DR,3599 N LITTLE ROCK DR,3599,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500040001,UTAH COUNTY,2013/06/19
-111.642983441125494,40.279964694060482,PROVO,PROVO | 3526 N LITTLE ROCK DR,3526 N LITTLE ROCK DR,3526,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500040004,UTAH COUNTY,2013/06/19
-111.640207039520888,40.281991679357461,PROVO,PROVO | 3654 N LITTLE ROCK DR,3654 N LITTLE ROCK DR,3654,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030019,UTAH COUNTY,2013/06/19
-111.698437599764205,40.246215657500521,PROVO,PROVO | 932 N 2050 W,932 N 2050 W,932,,N,2050,,W,,,,,PROVO,84601,49049,UT,,,,190480069,UTAH COUNTY,2013/06/19
-111.696846247450964,40.244851421278668,PROVO,PROVO | 836 N 2050 W,836 N 2050 W,836,,N,2050,,W,,,,,PROVO,84601,49049,UT,,,,210240109,UTAH COUNTY,2013/06/19
-111.69779637486586,40.245667975852498,PROVO,PROVO | 892 N 2050 W,892 N 2050 W,892,,N,2050,,W,,,,,PROVO,84601,49049,UT,,,,210240110,UTAH COUNTY,2013/06/19
-111.697486273394986,40.245363979229246,PROVO,PROVO | 856 N 2050 W,856 N 2050 W,856,,N,2050,,W,,,,,PROVO,84601,49049,UT,,,,,UTAH COUNTY,2013/06/19
-111.639846954216353,40.283313889390293,PROVO,PROVO | 3732 N LITTLE ROCK LN,3732 N LITTLE ROCK LN,3732,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030050,UTAH COUNTY,2013/06/19
-111.64002472946953,40.282405943130179,PROVO,PROVO | 3666 N LITTLE ROCK LN,3666 N LITTLE ROCK LN,3666,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030027,UTAH COUNTY,2013/06/19
-111.638963001708433,40.282799209818535,PROVO,PROVO | 3703 N LITTLE ROCK DR,3703 N LITTLE ROCK DR,3703,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030036,UTAH COUNTY,2013/06/19
-111.639329866391478,40.282732046257308,PROVO,PROVO | 3686 N LITTLE ROCK TER,3686 N LITTLE ROCK TER,3686,,N,LITTLE ROCK,TER,,,,,,PROVO,84604,49049,UT,,,,500030032,UTAH COUNTY,2013/06/19
-111.638754384903663,40.283119199698532,PROVO,PROVO | 3751 N LITTLE ROCK DR,3751 N LITTLE ROCK DR,3751,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030038,UTAH COUNTY,2013/06/19
-111.639945599466031,40.282484941638337,PROVO,PROVO | 3668 N LITTLE ROCK LN,3668 N LITTLE ROCK LN,3668,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030026,UTAH COUNTY,2013/06/19
-111.638994745563224,40.28285975698158,PROVO,PROVO | 3705 N LITTLE ROCK DR,3705 N LITTLE ROCK DR,3705,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030035,UTAH COUNTY,2013/06/19
-111.639791096624847,40.2834533013596,PROVO,PROVO | 3736 N LITTLE ROCK LN,3736 N LITTLE ROCK LN,3736,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030052,UTAH COUNTY,2013/06/19
-111.639634894739544,40.283093614094732,PROVO,PROVO | 3695 N LITTLE ROCK TER,3695 N LITTLE ROCK TER,3695,,N,LITTLE ROCK,TER,,,,,,PROVO,84604,49049,UT,,,,500030056,UTAH COUNTY,2013/06/19
-111.63907561186727,40.282265419355014,PROVO,PROVO | 3680 N LITTLE ROCK DR,3680 N LITTLE ROCK DR,3680,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030016,UTAH COUNTY,2013/06/19
-111.638725529590687,40.282315642133746,PROVO,PROVO | 3690 N LITTLE ROCK DR,3690 N LITTLE ROCK DR,3690,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030015,UTAH COUNTY,2013/06/19
-111.638787009382568,40.283960665348062,PROVO,PROVO | 3875 N LITTLE ROCK LN,3875 N LITTLE ROCK LN,3875,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030001,UTAH COUNTY,2013/06/19
-111.639473280612648,40.283794797768664,PROVO,PROVO | 3819 N LITTLE ROCK LN,3819 N LITTLE ROCK LN,3819,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030003,UTAH COUNTY,2013/06/19
-111.641262712764288,40.28204286205338,PROVO,PROVO | 3639 N LITTLE ROCK DR,3639 N LITTLE ROCK DR,3639,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030012,UTAH COUNTY,2013/06/19
-111.641940102206974,40.281264038369166,PROVO,PROVO | 3624 N LITTLE ROCK DR,3624 N LITTLE ROCK DR,3624,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030024,UTAH COUNTY,2013/06/19
-111.642171764428269,40.281056981130057,PROVO,PROVO | 3618 N LITTLE ROCK DR,3618 N LITTLE ROCK DR,3618,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030025,UTAH COUNTY,2013/06/19
-111.639846252227017,40.283813367037901,PROVO,PROVO | 3779 N LITTLE ROCK LN,3779 N LITTLE ROCK LN,3779,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030004,UTAH COUNTY,2013/06/19
-111.640948450528242,40.282148840585805,PROVO,PROVO | 3641 N LITTLE ROCK DR,3641 N LITTLE ROCK DR,3641,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030011,UTAH COUNTY,2013/06/19
-111.640236357499859,40.283428495421298,PROVO,PROVO | 3711 N LITTLE ROCK LN,3711 N LITTLE ROCK LN,3711,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030006,UTAH COUNTY,2013/06/19
-111.64290294059353,40.28040749660213,PROVO,PROVO | 3579 N LITTLE ROCK DR,3579 N LITTLE ROCK DR,3579,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500040002,UTAH COUNTY,2013/06/19
-111.641549775490091,40.281909375028278,PROVO,PROVO | 3635 N LITTLE ROCK DR,3635 N LITTLE ROCK DR,3635,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030013,UTAH COUNTY,2013/06/19
-111.640085824841236,40.283108868639886,PROVO,PROVO | 3687 N LITTLE ROCK LN,3687 N LITTLE ROCK LN,3687,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030007,UTAH COUNTY,2013/06/19
-111.640116053809905,40.283707096934776,PROVO,PROVO | 3737 N LITTLE ROCK LN,3737 N LITTLE ROCK LN,3737,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030005,UTAH COUNTY,2013/06/19
-111.639217449656584,40.282599330192014,PROVO,PROVO | 3689 N LITTLE ROCK DR,3689 N LITTLE ROCK DR,3689,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030033,UTAH COUNTY,2013/06/19
-111.640223472506932,40.282361959482792,PROVO,PROVO | 3646 N LITTLE ROCK LN,3646 N LITTLE ROCK LN,3646,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030029,UTAH COUNTY,2013/06/19
-111.638898707202173,40.282942271671281,PROVO,PROVO | 3707 N LITTLE ROCK DR,3707 N LITTLE ROCK DR,3707,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030034,UTAH COUNTY,2013/06/19
-111.639444223676065,40.283058180471023,PROVO,PROVO | 3699 N LITTLE ROCK TER,3699 N LITTLE ROCK TER,3699,,N,LITTLE ROCK,TER,,,,,,PROVO,84604,49049,UT,,,,500030054,UTAH COUNTY,2013/06/19
-111.638983322148462,40.283645518312419,PROVO,PROVO | 3848 N LITTLE ROCK CT,3848 N LITTLE ROCK CT,3848,,N,LITTLE ROCK,CT,,,,,,PROVO,84604,49049,UT,,,,500030045,UTAH COUNTY,2013/06/19
-111.638695153284146,40.283475302662588,PROVO,PROVO | 3771 N LITTLE ROCK DR,3771 N LITTLE ROCK DR,3771,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030042,UTAH COUNTY,2013/06/19
-111.638802268796283,40.283532190451744,PROVO,PROVO | 3773 N LITTLE ROCK DR,3773 N LITTLE ROCK DR,3773,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030043,UTAH COUNTY,2013/06/19
-111.63890210220795,40.283340372476715,PROVO,PROVO | 3818 N LITTLE ROCK CT,3818 N LITTLE ROCK CT,3818,,N,LITTLE ROCK,CT,,,,,,PROVO,84604,49049,UT,,,,500030041,UTAH COUNTY,2013/06/19
-111.640609999799196,40.282259637009297,PROVO,PROVO | 3645 N LITTLE ROCK LN,3645 N LITTLE ROCK LN,3645,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030010,UTAH COUNTY,2013/06/19
-111.643085096860673,40.280202874804154,PROVO,PROVO | 3537 N LITTLE ROCK DR,3537 N LITTLE ROCK DR,3537,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500040003,UTAH COUNTY,2013/06/19
-111.640648161368773,40.281903289309575,PROVO,PROVO | 3640 N LITTLE ROCK DR,3640 N LITTLE ROCK DR,3640,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030020,UTAH COUNTY,2013/06/19
-111.638790434110504,40.283599645110549,PROVO,PROVO | 3775 N LITTLE ROCK DR,3775 N LITTLE ROCK DR,3775,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030044,UTAH COUNTY,2013/06/19
-111.639424082678303,40.282705939299092,PROVO,PROVO | 3684 N LITTLE ROCK TER,3684 N LITTLE ROCK TER,3684,,N,LITTLE ROCK,TER,,,,,,PROVO,84604,49049,UT,,,,500030031,UTAH COUNTY,2013/06/19
-111.641665192144558,40.281488092229594,PROVO,PROVO | 3630 N LITTLE ROCK DR,3630 N LITTLE ROCK DR,3630,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030023,UTAH COUNTY,2013/06/19
-111.639753865133784,40.283384766518026,PROVO,PROVO | 3734 N LITTLE ROCK LN,3734 N LITTLE ROCK LN,3734,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030051,UTAH COUNTY,2013/06/19
-111.639522803721178,40.282770891069475,PROVO,PROVO | 3682 N LITTLE ROCK TER,3682 N LITTLE ROCK TER,3682,,N,LITTLE ROCK,TER,,,,,,PROVO,84604,49049,UT,,,,500030030,UTAH COUNTY,2013/06/19
-111.638952535790153,40.282712147987908,PROVO,PROVO | 3701 N LITTLE ROCK DR,3701 N LITTLE ROCK DR,3701,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030037,UTAH COUNTY,2013/06/19
-111.639544379752479,40.283125556789386,PROVO,PROVO | 3697 N LITTLE ROCK TER,3697 N LITTLE ROCK TER,3697,,N,LITTLE ROCK,TER,,,,,,PROVO,84604,49049,UT,,,,500030055,UTAH COUNTY,2013/06/19
-111.639782721394084,40.283563170637372,PROVO,PROVO | 3738 N LITTLE ROCK LN,3738 N LITTLE ROCK LN,3738,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030053,UTAH COUNTY,2013/06/19
-111.666354316870724,40.223765373975773,PROVO,PROVO | 436 W MCCLELLAN CT,436 W MCCLELLAN CT,436,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820004,UTAH COUNTY,2013/06/19
-111.636179076517863,40.272942004431577,PROVO,PROVO | 2960 N IROQUOIS CIR,2960 N IROQUOIS CIR,2960,,N,IROQUOIS,CIR,,,,,,PROVO,84604,49049,UT,,,,200480087,UTAH COUNTY,2013/06/19
-111.666358534120675,40.223643993733027,PROVO,PROVO | 432 W MCCLELLAN CT,432 W MCCLELLAN CT,432,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820018,UTAH COUNTY,2013/06/19
-111.665851651100027,40.223660334799767,PROVO,PROVO | 412 W MCCLELLAN CT,412 W MCCLELLAN CT,412,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820009,UTAH COUNTY,2013/06/19
-111.666537320111615,40.223657649525407,PROVO,PROVO | 444 W MCCLELLAN CT,444 W MCCLELLAN CT,444,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820002,UTAH COUNTY,2013/06/19
-111.666021630177823,40.223746837613405,PROVO,PROVO | 428 W MCCLELLAN CT,428 W MCCLELLAN CT,428,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820016,UTAH COUNTY,2013/06/19
-111.666530039602975,40.223766254135398,PROVO,PROVO | 448 W MCCLELLAN CT,448 W MCCLELLAN CT,448,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820003,UTAH COUNTY,2013/06/19
-111.639407072373132,40.283472541817339,PROVO,PROVO | 3822 N LITTLE ROCK LN,3822 N LITTLE ROCK LN,3822,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030047,UTAH COUNTY,2013/06/19
-111.639193492261683,40.283490389061171,PROVO,PROVO | 3821 N LITTLE ROCK CT,3821 N LITTLE ROCK CT,3821,,N,LITTLE ROCK,CT,,,,,,PROVO,84604,49049,UT,,,,500030049,UTAH COUNTY,2013/06/19
-111.639482444819961,40.283531406244627,PROVO,PROVO | 3820 N LITTLE ROCK LN,3820 N LITTLE ROCK LN,3820,,N,LITTLE ROCK,LN,,,,,,PROVO,84604,49049,UT,,,,500030046,UTAH COUNTY,2013/06/19
-111.638338948195724,40.283300506565936,PROVO,PROVO | 3750 N LITTLE ROCK DR,3750 N LITTLE ROCK DR,3750,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500060001,UTAH COUNTY,2013/06/19
-111.638323439796039,40.284290620491092,PROVO,PROVO | 3816 N LITTLE ROCK DR,3816 N LITTLE ROCK DR,3816,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500060004,UTAH COUNTY,2013/06/19
-111.638398374845238,40.285353390483223,PROVO,PROVO | 3888 N LITTLE ROCK DR,3888 N LITTLE ROCK DR,3888,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500060008,UTAH COUNTY,2013/06/19
-111.638309653109786,40.284575839824143,PROVO,PROVO | 3838 N LITTLE ROCK DR,3838 N LITTLE ROCK DR,3838,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500060005,UTAH COUNTY,2013/06/19
-111.665760657701924,40.22345400351837,PROVO,PROVO | 413 W MCCLELLAN CT,413 W MCCLELLAN CT,413,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820019,UTAH COUNTY,2013/06/19
-111.638369589728285,40.285094713122724,PROVO,PROVO | 3882 N LITTLE ROCK DR,3882 N LITTLE ROCK DR,3882,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500060007,UTAH COUNTY,2013/06/19
-111.638761987959938,40.284926776988215,PROVO,PROVO | 3885 N LITTLE ROCK DR,3885 N LITTLE ROCK DR,3885,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030060,UTAH COUNTY,2013/06/19
-111.665916756296824,40.223443375424694,PROVO,PROVO | 419 W MCCLELLAN CT,419 W MCCLELLAN CT,419,,W,MCCLELLAN,CT,,,,,,PROVO,84601,49049,UT,,,,467820019,UTAH COUNTY,2013/06/19
-111.638750514859737,40.284795214960276,PROVO,PROVO | 3881 N LITTLE ROCK DR,3881 N LITTLE ROCK DR,3881,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030058,UTAH COUNTY,2013/06/19
-111.638763111385089,40.284858660740277,PROVO,PROVO | 3883 N LITTLE ROCK DR,3883 N LITTLE ROCK DR,3883,,N,LITTLE ROCK,DR,,,,,,PROVO,84604,49049,UT,,,,500030059,UTAH COUNTY,2013/06/19
-111.636099526129769,40.272360351870951,PROVO,PROVO | 2958 N IROQUOIS CIR,2958 N IROQUOIS CIR,2958,,N,IROQUOIS,CIR,,,,,,PROVO,84604,49049,UT,,,,200480016,UTAH COUNTY,2013/06/19
-111.639591302992073,40.264872131946582,PROVO,PROVO | 1085 E NORTH TEMPLE DR,1085 E NORTH TEMPLE DR,1085,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,510360005,UTAH COUNTY,2013/06/19
-111.638199743709706,40.264867021878629,PROVO,PROVO | 1181 E NORTH TEMPLE DR,1181 E NORTH TEMPLE DR,1181,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,510360001,UTAH COUNTY,2013/06/19
-111.641035302573357,40.264863510934155,PROVO,PROVO | 1021 E NORTH TEMPLE DR,1021 E NORTH TEMPLE DR,1021,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,530710004,UTAH COUNTY,2013/06/19
-111.639256976284472,40.264862447472993,PROVO,PROVO | 1109 E NORTH TEMPLE DR,1109 E NORTH TEMPLE DR,1109,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,510360004,UTAH COUNTY,2013/06/19
-111.644068552856808,40.264562064154042,PROVO,PROVO | 925 E NORTH TEMPLE DR,925 E NORTH TEMPLE DR,925,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,510290004,UTAH COUNTY,2013/06/19
-111.642226295750476,40.264739155531004,PROVO,PROVO | 945 E NORTH TEMPLE DR,945 E NORTH TEMPLE DR,945,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,200620003,UTAH COUNTY,2013/06/19
-111.640016413296337,40.264905908749526,PROVO,PROVO | 1077 E NORTH TEMPLE DR,1077 E NORTH TEMPLE DR,1077,,E,NORTH TEMPLE,DR,,,,,,PROVO,84604,49049,UT,,,,200620037,UTAH COUNTY,2013/06/19
-111.631378280568399,40.251586252130963,PROVO,PROVO | 1288 N OAK HILL CIR,1288 N OAK HILL CIR,1288,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480600013,UTAH COUNTY,2013/06/19
-111.635002692848289,40.254559495894945,PROVO,PROVO | 1338 E RED OAK CIR,1338 E RED OAK CIR,1338,,E,RED OAK,CIR,,,,,,PROVO,84604,49049,UT,,,,482090001,UTAH COUNTY,2013/06/19
-111.631745174003868,40.251299194979019,PROVO,PROVO | 1269 N OAK HILL CIR,1269 N OAK HILL CIR,1269,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480480021,UTAH COUNTY,2013/06/19
-111.63096577399304,40.250684506837935,PROVO,PROVO | 1236 N OAK HILL CIR,1236 N OAK HILL CIR,1236,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480600022,UTAH COUNTY,2013/06/19
-111.63504218001664,40.255211193077926,PROVO,PROVO | 1348 E RED OAK CIR,1348 E RED OAK CIR,1348,,E,RED OAK,CIR,,,,,,PROVO,84604,49049,UT,,,,482090003,UTAH COUNTY,2013/06/19
-111.631090401573502,40.251050686780374,PROVO,PROVO | 1244 N OAK HILL CIR,1244 N OAK HILL CIR,1244,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480600020,UTAH COUNTY,2013/06/19
-111.634965370039353,40.254982147370932,PROVO,PROVO | 1342 E RED OAK CIR,1342 E RED OAK CIR,1342,,E,RED OAK,CIR,,,,,,PROVO,84604,49049,UT,,,,482090002,UTAH COUNTY,2013/06/19
-111.631556029893204,40.250949945023258,PROVO,PROVO | 1247 N OAK HILL CIR,1247 N OAK HILL CIR,1247,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480480025,UTAH COUNTY,2013/06/19
-111.63150085436051,40.250605189165299,PROVO,PROVO | 1235 N OAK HILL CIR,1235 N OAK HILL CIR,1235,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480480056,UTAH COUNTY,2013/06/19
-111.631233504465598,40.251304419577799,PROVO,PROVO | 1266 N OAK HILL CIR,1266 N OAK HILL CIR,1266,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480600012,UTAH COUNTY,2013/06/19
-111.631540332041297,40.251791050632399,PROVO,PROVO | 1296 N OAK HILL CIR,1296 N OAK HILL CIR,1296,,N,OAK HILL,CIR,,,,,,PROVO,84604,49049,UT,,,,480600014,UTAH COUNTY,2013/06/19
-111.648215616239384,40.294609691076019,PROVO,PROVO | 4605 N TIMPVIEW DR,4605 N TIMPVIEW DR,4605,,N,TIMPVIEW,DR,,,,,,PROVO,84604,49049,UT,,,,200250090,UTAH COUNTY,2013/06/19
-111.648206760433141,40.295197413881681,PROVO,PROVO | 4635 N TIMPVIEW DR,4635 N TIMPVIEW DR,4635,,N,TIMPVIEW,DR,,,,,,PROVO,84604,49049,UT,,,,200250036,UTAH COUNTY,2013/06/19
-111.649126414882787,40.293258602822895,PROVO,PROVO | 500 E FOOTHILL DR,500 E FOOTHILL DR,500,,E,FOOTHILL,DR,,,,,,PROVO,84604,49049,UT,,,,362300009,UTAH COUNTY,2013/06/19
-111.651806799944978,40.293206595371799,PROVO,PROVO | 350 E FOOTHILL DR,350 E FOOTHILL DR,350,,E,FOOTHILL,DR,,,,,,PROVO,84604,49049,UT,,,,362300003,UTAH COUNTY,2013/06/19
-111.649567753757339,40.293284775232124,PROVO,PROVO | 496 E FOOTHILL DR,496 E FOOTHILL DR,496,,E,FOOTHILL,DR,,,,,,PROVO,84604,49049,UT,,,,362300008,UTAH COUNTY,2013/06/19
-111.65015797536627,40.293230107276521,PROVO,PROVO | 440 E FOOTHILL DR,440 E FOOTHILL DR,440,,E,FOOTHILL,DR,,,,,,PROVO,84604,49049,UT,,,,362300007,UTAH COUNTY,2013/06/19
